Proposal #,Total Sponsor Costs,Total Direct Costs,Total Indirect Costs,Total Project Cost
24-0718-P0001,,,,
24-0718-P0001,,,,
24-0718-P0001,,,,
24-0718-P0001,,,,
24-0718-P0001,,,,
24-0718-P0001,,,,
24-0718-P0001,,,,
24-0718-P0001,,,,
24-0718-P0001,,,,
24-0828-P0001,99990,74173,25817,99990
24-0828-P0001,,,,
24-0828-P0001,,,,
24-0828-P0001,,,,
24-0828-P0001,,,,
23-0644-P0001,,,,
23-0644-P0001,,,,
23-0284-P0001,,,,
23-0284-P0001,,,,
24-0029-P0001,121930,84280,37550,121930
24-0029-P0001,,,,
24-0029-P0001,,,,
24-0029-P0001,,,,
24-0029-P0001,,,,
23-0560-P0002,6000,5714,286,6000
23-0560-P0002,,,,
23-0560-P0002,,,,
23-0560-P0002,,,,
23-0560-P0002,,,,
23-0560-P0002,,,,
23-0560-P0002,,,,
23-0560-P0002,,,,
23-0487-P0002,250000,250000,0,250000
23-0487-P0002,,,,
23-0487-P0002,,,,
23-0487-P0002,,,,
23-0487-P0002,,,,
23-0487-P0002,,,,
23-0487-P0002,,,,
23-0487-P0002,,,,
23-1488-P0001,,,,
23-1488-P0001,,,,
23-0971-P0001,,,,
23-0971-P0001,,,,
24-1103-P0001,150000,144549,5451,150000
24-1103-P0001,,,,
24-1103-P0001,,,,
24-1103-P0001,,,,
24-1103-P0001,,,,
24-1103-P0001,,,,
24-1103-P0001,,,,
24-1103-P0001,,,,
23-1107-P0001,,,,
23-1107-P0001,,,,
23-0897-P0001,,,,
23-0897-P0001,,,,
23-0170-P0001,,,,
23-0170-P0001,,,,
23-1258-P0001,,,,
23-1258-P0001,,,,
23-1393-P0001,,,,
23-1393-P0001,,,,
25-0001-P0001,,,,
25-0001-P0001,,,,
25-0001-P0001,,,,
25-0001-P0001,,,,
25-0001-P0001,,,,
23-1839-P0001,18500,18500,0,18500
23-1608-P0001,23663,22012,1651,23663
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1608-P0001,,,,
23-1839-P0001,,,,
23-1839-P0001,,,,
23-1839-P0001,,,,
23-1839-P0001,,,,
24-0994-P0001,299382.6,272166,27216.6,299382.6
24-0994-P0001,,,,
24-0994-P0001,,,,
24-0994-P0001,,,,
24-0994-P0001,,,,
24-0994-P0001,,,,
24-0994-P0001,,,,
23-1466-P0002,,,,
23-1466-P0002,,,,
24-0891-P0001,20000,13841,6159,20000
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0891-P0001,,,,
24-0586-P0001,,,,
24-0586-P0001,,,,
24-0586-P0001,,,,
24-0586-P0001,,,,
24-0586-P0001,,,,
24-0586-P0001,,,,
24-0586-P0001,,,,
23-0294-P0001,,,,
23-0294-P0001,,,,
24-0506-P0001,57936.69,48280.69,9656,
24-0506-P0001,,,,
24-0506-P0001,,,,
24-0506-P0001,,,,
24-0506-P0001,,,,
24-0506-P0001,,,,
24-0506-P0001,,,,
23-1051-P0001,,,,
23-1051-P0001,,,,
24-0371-P0001,4500,4500,0,4500
24-0371-P0001,,,,
24-0371-P0001,,,,
24-0371-P0001,,,,
24-0371-P0001,,,,
24-0371-P0001,,,,
24-0066-P0001,,,,
24-0066-P0001,,,,
24-0009-P0002,440000,400000,40000,440000
24-0009-P0002,,,,
24-0009-P0002,,,,
24-0009-P0002,,,,
24-0009-P0002,,,,
24-0009-P0002,,,,
24-0009-P0002,,,,
24-0009-P0002,,,,
24-0009-P0002,,,,
24-0009-P0002,,,,
24-0009-P0002,,,,
25-0407-P0001,11285.5,11285.5,0,11285.5
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
25-0407-P0001,,,,
24-0396-P0002,69909,69909,0,87385
24-0396-P0002,,,,
24-0396-P0002,,,,
24-0396-P0002,,,,
24-0396-P0002,,,,
24-0396-P0002,,,,
24-0396-P0002,,,,
24-0396-P0002,,,,
24-0396-P0002,,,,
24-0396-P0002,,,,
24-0396-P0002,,,,
23-0772-P0001,,,,
23-0772-P0001,,,,
24-1003-P0001,368000,275000,93000,368000
24-1003-P0001,,,,
24-1003-P0001,,,,
24-1003-P0001,,,,
24-1003-P0001,,,,
24-1003-P0001,,,,
24-1003-P0001,,,,
24-1003-P0001,,,,
23-1583-P0001,66000,60000,6000,66000
23-1583-P0001,,,,
23-1583-P0001,,,,
23-1583-P0001,,,,
23-1583-P0001,,,,
24-0516-P0001,3256,3256,0,3256
23-1785-P0001,,,,
23-1785-P0001,,,,
24-0516-P0001,,,,
24-0516-P0001,,,,
24-0516-P0001,,,,
24-0516-P0001,,,,
24-0516-P0001,,,,
24-0516-P0001,,,,
25-0235-P0001,,,,
25-0235-P0001,,,,
25-0235-P0001,,,,
24-0087-P0001,0,0,0,0
24-0087-P0001,,,,
24-0087-P0001,,,,
24-0087-P0001,,,,
24-0087-P0001,,,,
24-0319-P0003,37500,31250,6250,50000
24-0319-P0003,,,,
24-0319-P0003,,,,
24-0319-P0003,,,,
24-0319-P0003,,,,
24-0319-P0003,,,,
24-0319-P0003,,,,
24-0887-P0001,76918.53,57401.88,19516.65,76918.53
24-0887-P0001,,,,
24-0887-P0001,,,,
24-0887-P0001,,,,
24-0887-P0001,,,,
24-0887-P0001,,,,
24-0887-P0001,,,,
23-1771-P0005,104799,75283,29496,104799
23-1771-P0005,,,,
23-1771-P0005,,,,
23-1771-P0005,,,,
23-1771-P0005,,,,
23-1771-P0005,,,,
23-1771-P0005,,,,
23-1771-P0005,,,,
23-1771-P0005,,,,
23-1771-P0005,,,,
23-1771-P0005,,,,
24-0048-P0001,5500,5238,262,5500
24-0048-P0001,,,,
24-0048-P0001,,,,
24-0048-P0001,,,,
24-0048-P0001,,,,
24-0593-P0001,5000,5000,0,5000
24-0593-P0001,,,,
24-0593-P0001,,,,
24-0593-P0001,,,,
24-0593-P0001,,,,
24-0593-P0001,,,,
24-0593-P0001,,,,
24-0593-P0001,,,,
24-0593-P0001,,,,
24-0593-P0001,,,,
24-0593-P0001,,,,
24-0593-P0001,,,,
23-0477-P0001,,,,
23-0477-P0001,,,,
23-1410-P0001,,,,
23-1410-P0001,,,,
23-1187-P0001,,,,
23-1187-P0001,,,,
23-1450-P0001,,,,
23-1450-P0001,,,,
24-0142-P0017,492076,403396,88680,492076
24-0142-P0017,,,,
24-0142-P0017,,,,
24-0142-P0017,,,,
24-0142-P0017,,,,
24-0142-P0017,,,,
24-0142-P0017,,,,
24-0142-P0017,,,,
24-0142-P0017,,,,
24-0142-P0017,,,,
24-0142-P0017,,,,
24-0142-P0017,,,,
23-0781-P0001,,,,
23-0781-P0001,,,,
23-1515-P0001,9423,7853,1571,9423
23-1515-P0001,,,,
23-1515-P0001,,,,
23-1515-P0001,,,,
23-1515-P0001,,,,
23-1567-P0001,267510,245555,21955,267510
23-1567-P0001,,,,
23-1567-P0001,,,,
23-1567-P0001,,,,
23-1567-P0001,,,,
23-1567-P0001,,,,
23-1567-P0001,,,,
23-1567-P0001,,,,
23-1567-P0001,,,,
23-1567-P0001,,,,
23-0041-P0001,,,,
23-0041-P0001,,,,
23-0245-P0001,,,,
23-0245-P0001,,,,
24-0485-P0001,$771511.00,$771511.00,0,$1618652.00
24-0485-P0001,,,,
24-0485-P0001,,,,
24-0485-P0001,,,,
24-0485-P0001,,,,
24-0485-P0001,,,,
24-0485-P0001,,,,
24-0485-P0001,,,,
24-0485-P0001,,,,
23-0167-P0001,,,,
23-0167-P0001,,,,
25-0554-P0001,63867,46127,17740,63867
25-0554-P0001,,,,
25-0554-P0001,,,,
25-0554-P0001,,,,
25-0554-P0001,,,,
23-0603-P0001,,,,
23-0603-P0001,,,,
23-1823-P0001,,,,
23-1823-P0001,,,,
23-1823-P0001,,,,
25-0193-P0001,856451,608334,248117,856451
25-0193-P0001,,,,
25-0193-P0001,,,,
25-0193-P0001,,,,
25-0193-P0001,,,,
25-0193-P0001,,,,
25-0193-P0001,,,,
25-0193-P0001,,,,
25-0193-P0001,,,,
25-0359-P0001,10000,6920,3780,10000
25-0359-P0001,,,,
25-0359-P0001,,,,
25-0359-P0001,,,,
25-0359-P0001,,,,
25-0359-P0001,,,,
25-0359-P0001,,,,
25-0359-P0001,,,,
25-0359-P0001,,,,
24-0472-P0001,149939,124581,25358,149971
24-0472-P0001,,,,
24-0472-P0001,,,,
24-0472-P0001,,,,
24-0472-P0001,,,,
24-0472-P0001,,,,
24-0472-P0001,,,,
24-0472-P0001,,,,
25-0199-P0001,391812,275000,116812,391812
25-0199-P0001,,,,
25-0199-P0001,,,,
25-0199-P0001,,,,
25-0199-P0001,,,,
25-0199-P0001,,,,
25-0199-P0001,,,,
25-0199-P0001,,,,
25-0199-P0001,,,,
23-0640-P0002,76497,68001.63,8495.37,76497
23-0640-P0002,,,,
23-0640-P0002,,,,
23-0640-P0002,,,,
23-0640-P0002,,,,
23-0640-P0002,,,,
23-0640-P0002,,,,
23-0640-P0002,,,,
23-0181-P0001,,,,
23-0181-P0001,,,,
23-0396-P0001,,,,
23-0396-P0001,,,,
23-1216-P0001,,,,
23-1216-P0001,,,,
24-0126-P0002,404892.91,348412.43,56480.48,404892.91
24-0126-P0002,,,,
24-0126-P0002,,,,
24-0126-P0002,,,,
24-0126-P0002,,,,
24-0126-P0002,,,,
24-0126-P0002,,,,
24-0126-P0002,,,,
23-0273-P0001,,,,
23-0273-P0001,,,,
23-1255-P0001,,,,
23-1255-P0001,,,,
23-1534-P0001,1000000,833333,166667,1000000
23-1534-P0001,,,,
23-1534-P0001,,,,
23-1534-P0001,,,,
23-1534-P0001,,,,
23-1534-P0001,,,,
23-1534-P0001,,,,
24-0023-P0001,125646,86952,38694,
24-0023-P0001,,,,
24-0023-P0001,,,,
24-0023-P0001,,,,
24-0023-P0001,,,,
24-0023-P0001,,,,
24-0023-P0001,,,,
24-0023-P0001,,,,
24-0023-P0001,,,,
24-0352-P0001,30000,28572,1428,31500
24-0352-P0001,,,,
24-0352-P0001,,,,
24-0352-P0001,,,,
24-0352-P0001,,,,
24-0352-P0001,,,,
24-0352-P0001,,,,
24-0533-P0001,0,0,0,0
24-0533-P0001,,,,
24-0533-P0001,,,,
24-0533-P0001,,,,
24-0533-P0001,,,,
24-0533-P0001,,,,
24-0533-P0001,,,,
24-0533-P0001,,,,
23-0257-P0001,,,,
23-0257-P0001,,,,
23-1295-P0001,,,,
23-1295-P0001,,,,
24-0582-P0001,200000,144920,55080,250000
24-0582-P0001,,,,
24-0582-P0001,,,,
24-0582-P0001,,,,
24-0582-P0001,,,,
24-0582-P0001,,,,
24-0582-P0001,,,,
23-0226-P0001,,,,
23-0226-P0001,,,,
24-0237-P0001,,,,
24-0237-P0001,,,,
25-0262-P0001,249642,183849,65793,249642
25-0262-P0001,,,,
25-0262-P0001,,,,
25-0262-P0001,,,,
25-0262-P0001,,,,
25-0262-P0001,,,,
25-0262-P0001,,,,
25-0262-P0001,,,,
25-0262-P0001,,,,
25-0031-P0001,466970,376481,90489,
25-0031-P0001,,,,
25-0031-P0001,,,,
25-0031-P0001,,,,
25-0031-P0001,,,,
25-0031-P0001,,,,
25-0549-P0001,444574,331760,112814,444574
25-0549-P0001,,,,
25-0549-P0001,,,,
25-0549-P0001,,,,
25-0549-P0001,,,,
25-0505-P0001,253287,220249,33037,253287
25-0505-P0001,,,,
25-0505-P0001,,,,
25-0505-P0001,,,,
25-0505-P0001,,,,
25-0505-P0001,,,,
25-0505-P0001,,,,
25-0505-P0001,,,,
23-1588-P0001,1999932,1535508,464424,1999932
23-1588-P0001,,,,
23-1588-P0001,,,,
23-1588-P0001,,,,
23-1588-P0001,,,,
23-1588-P0001,,,,
23-1588-P0001,,,,
23-1588-P0001,,,,
23-1588-P0001,,,,
23-0014-P0001,,,,
23-0014-P0001,,,,
23-1661-P0001,600655,448235,152420,600655
23-1661-P0001,,,,
23-1661-P0001,,,,
23-1661-P0001,,,,
23-1661-P0001,,,,
25-0196-P0001,663487,478147,185341,663487
25-0196-P0001,,,,
25-0196-P0001,,,,
25-0196-P0001,,,,
25-0196-P0001,,,,
25-0500-P0001,215160,195600,19560,215160
25-0500-P0001,,,,
25-0500-P0001,,,,
25-0500-P0001,,,,
25-0500-P0001,,,,
25-0500-P0001,,,,
23-1401-P0001,,,,
23-1401-P0001,,,,
23-1412-P0002,61860,554780,6380,61860
23-1412-P0002,,,,
23-1412-P0002,,,,
23-1412-P0002,,,,
23-1412-P0002,,,,
23-1412-P0002,,,,
23-1412-P0002,,,,
23-1412-P0002,,,,
23-1412-P0002,,,,
24-0571-P0001,26010,18000,8010,26010
24-0571-P0001,,,,
24-0571-P0001,,,,
24-0571-P0001,,,,
24-0571-P0001,,,,
24-0571-P0001,,,,
24-0571-P0001,,,,
24-0571-P0001,,,,
24-0571-P0001,,,,
24-0571-P0001,,,,
24-0571-P0001,,,,
23-0438-P0001,,,,
23-0438-P0001,,,,
24-0532-P0001,520553,289902,157531,718908.93
24-0532-P0001,,,,
24-0532-P0001,,,,
24-0532-P0001,,,,
24-0532-P0001,,,,
24-0532-P0001,,,,
24-0532-P0001,,,,
24-0532-P0001,,,,
24-0532-P0001,,,,
24-0532-P0001,,,,
24-0532-P0001,,,,
23-0194-P0001,,,,
23-0194-P0001,,,,
24-0539-P0001,1767950,1665860,102090,1767950
24-0539-P0001,,,,
24-0539-P0001,,,,
24-0539-P0001,,,,
24-0539-P0001,,,,
24-0539-P0001,,,,
23-1391-P0001,,,,
23-1391-P0001,,,,
24-0740-P0001,10000,10000,0,10000
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0740-P0001,,,,
24-0515-P0001,130000,94323,35677,130000
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
24-0515-P0001,,,,
25-0515-P0001,,,,
25-0515-P0001,,,,
25-0515-P0001,,,,
24-0353-P0002,20000,17021.28,2978.72,27736.37
24-0353-P0002,,,,
24-0353-P0002,,,,
24-0353-P0002,,,,
24-0353-P0002,,,,
24-0353-P0002,,,,
24-0353-P0002,,,,
24-0353-P0002,,,,
24-1001-P0001,39493,35903,3590,39493
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-1001-P0001,,,,
24-0724-P0001,17833.6,17833.6,0,17833.6
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0724-P0001,,,,
24-0595-P0001,596657,423073,173584,596657
24-0595-P0001,,,,
24-0595-P0001,,,,
24-0595-P0001,,,,
24-0595-P0001,,,,
24-0107-P0001,3612500,2500000,1112500,3612500
24-0107-P0001,,,,
24-0107-P0001,,,,
24-0107-P0001,,,,
24-0107-P0001,,,,
24-0107-P0001,,,,
24-0107-P0001,,,,
23-0778-P0001,,,,
23-0778-P0001,,,,
23-1280-P0002,5500,5500,0,5500
23-1280-P0002,,,,
23-1280-P0002,,,,
23-1280-P0002,,,,
23-1280-P0002,,,,
24-0260-P0001,,,,
24-0260-P0001,,,,
24-0552-P0001,249942,172970,76972,249942
24-0552-P0001,,,,
24-0552-P0001,,,,
24-0552-P0001,,,,
24-0552-P0001,,,,
24-0552-P0001,,,,
24-0552-P0001,,,,
24-0552-P0001,,,,
24-0552-P0001,,,,
23-1225-P0001,,,,
23-1225-P0001,,,,
23-0399-P0001,,,,
23-0399-P0001,,,,
23-1560-P0001,168543,156784,11759,168543
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-1560-P0001,,,,
23-0623-P0001,,,,
23-0623-P0001,,,,
23-0056-P0001,,,,
23-0056-P0001,,,,
23-0470-P0001,,,,
23-0470-P0001,,,,
24-1070-P0001,15000,12500,2500,15000
24-1070-P0001,,,,
24-1070-P0001,,,,
24-1070-P0001,,,,
24-1070-P0001,,,,
24-1070-P0001,,,,
23-1897-P0001,,,,
23-1897-P0001,,,,
23-1897-P0001,,,,
23-1897-P0001,,,,
23-0441-P0001,,,,
23-0441-P0001,,,,
23-1111-P0002,24750,17128,7622,24750
23-1491-P0001,,,,
23-1491-P0001,,,,
23-1111-P0002,,,,
23-1111-P0002,,,,
23-1111-P0002,,,,
23-1111-P0002,,,,
23-0790-P0001,,,,
23-0790-P0001,,,,
24-0509-P0001,1000000,794407,205593,1000000
24-0509-P0001,,,,
24-0509-P0001,,,,
24-0509-P0001,,,,
24-0509-P0001,,,,
24-0509-P0001,,,,
24-0509-P0001,,,,
24-0509-P0001,,,,
24-0172-P0001,423152,360130,63023,528768
24-0172-P0001,,,,
24-0172-P0001,,,,
24-0172-P0001,,,,
24-0172-P0001,,,,
24-0172-P0001,,,,
23-1903-P0002,1120925,925733,195192,1120925
23-1903-P0002,,,,
23-1903-P0002,,,,
23-1903-P0002,,,,
23-1903-P0002,,,,
23-1903-P0002,,,,
23-1903-P0002,,,,
23-1903-P0002,,,,
23-1903-P0002,,,,
25-0528-P0001,390058,275000,115059,390058
25-0528-P0001,,,,
25-0528-P0001,,,,
25-0528-P0001,,,,
25-0528-P0001,,,,
25-0528-P0001,,,,
25-0528-P0001,,,,
25-0528-P0001,,,,
25-0528-P0001,,,,
25-0528-P0001,,,,
23-0702-P0001,,,,
23-0702-P0001,,,,
23-0001-P0001,,,,
23-0001-P0001,,,,
23-1103-P0001,,,,
23-1103-P0001,,,,
23-0896-P0001,,,,
23-0896-P0001,,,,
24-0077-P0001,28000,28000,0,28000
24-0077-P0001,,,,
24-0077-P0001,,,,
24-0077-P0001,,,,
24-0077-P0001,,,,
23-1742-P0001,8999303,8674811,324492,11251452
23-1742-P0001,,,,
23-1742-P0001,,,,
23-1742-P0001,,,,
23-1742-P0001,,,,
23-1742-P0001,,,,
23-1742-P0001,,,,
23-1663-P0003,39254,28614,10640,39254
23-1663-P0003,,,,
23-1663-P0003,,,,
23-1663-P0003,,,,
23-1663-P0003,,,,
23-0461-P0001,,,,
23-0461-P0001,,,,
23-1910-P0002,10000,10000,0,10000
23-1910-P0002,,,,
23-1910-P0002,,,,
23-1910-P0002,,,,
23-1910-P0002,,,,
23-1910-P0002,,,,
23-1910-P0002,,,,
23-1910-P0002,,,,
23-1910-P0002,,,,
23-1910-P0002,,,,
23-1910-P0002,,,,
24-0707-P0001,860090,628237,231853,860090
24-0707-P0001,,,,
24-0707-P0001,,,,
24-0707-P0001,,,,
24-0707-P0001,,,,
24-0707-P0001,,,,
24-0707-P0001,,,,
24-0707-P0001,,,,
24-0707-P0001,,,,
24-0707-P0001,,,,
23-1059-P0001,,,,
23-1059-P0001,,,,
24-0829-P0001,114467.61,95389.68,19077.94,114467.61
24-0829-P0001,,,,
24-0829-P0001,,,,
24-0829-P0001,,,,
24-0829-P0001,,,,
24-0829-P0001,,,,
24-0829-P0001,,,,
24-0829-P0001,,,,
24-0096-P0005,599995,530539,69456,599995
24-0096-P0005,,,,
24-0096-P0005,,,,
24-0096-P0005,,,,
24-0096-P0005,,,,
24-0096-P0005,,,,
24-0096-P0005,,,,
24-0096-P0005,,,,
24-0096-P0005,,,,
24-0010-P0001,30000,30000,0,30000
24-0010-P0001,,,,
24-0010-P0001,,,,
24-0010-P0001,,,,
24-0010-P0001,,,,
23-0950-P0001,,,,
23-0950-P0001,,,,
24-0180-P0001,164320,136933,27579,164320
24-0180-P0001,,,,
24-0180-P0001,,,,
24-0180-P0001,,,,
24-0180-P0001,,,,
24-0149-P0001,218750,182292,36458,250000
24-0149-P0001,,,,
24-0149-P0001,,,,
24-0149-P0001,,,,
24-0149-P0001,,,,
24-0149-P0001,,,,
25-0223-P0001,2634339,1843977,790362,2634339
25-0223-P0001,,,,
25-0223-P0001,,,,
25-0223-P0001,,,,
25-0223-P0001,,,,
25-0223-P0001,,,,
25-0223-P0001,,,,
25-0402-P0001,3595827,2501494,1094334,3595827
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0402-P0001,,,,
25-0011-P0001,131613,91082,40531,131613
25-0011-P0001,,,,
25-0011-P0001,,,,
25-0011-P0001,,,,
25-0011-P0001,,,,
25-0011-P0001,,,,
23-0572-P0001,,,,
23-0572-P0001,,,,
23-1523-P0001,791454,559749,231705,791454
23-1523-P0001,,,,
23-1523-P0001,,,,
23-1523-P0001,,,,
23-1523-P0001,,,,
23-1523-P0001,,,,
23-0085-P0001,,,,
23-0085-P0001,,,,
23-0999-P0001,,,,
23-0999-P0001,,,,
24-0381-P0002,61734,55560.6,6173.4,61734
24-0381-P0002,,,,
24-0381-P0002,,,,
24-0381-P0002,,,,
24-0381-P0002,,,,
24-0381-P0002,,,,
24-0381-P0002,,,,
24-0202-P0001,,,,
24-0202-P0001,,,,
23-0742-P0001,,,,
23-0742-P0001,,,,
24-0142-P0001,200000,200000,0,200000
24-0142-P0001,,,,
24-0142-P0001,,,,
24-0142-P0001,,,,
24-0142-P0001,,,,
24-0142-P0001,,,,
24-0142-P0001,,,,
24-0142-P0001,,,,
23-0996-P0001,,,,
23-0996-P0001,,,,
24-0142-P0020,80000,80000,0,80000
24-0142-P0020,,,,
24-0142-P0020,,,,
24-0142-P0020,,,,
24-0142-P0020,,,,
24-0142-P0020,,,,
24-0142-P0020,,,,
23-1654-P0001,98367,98367,0,98367
23-1654-P0001,,,,
23-1654-P0001,,,,
23-1654-P0001,,,,
23-1654-P0001,,,,
23-1666-P0001,$33693,$33693,0,$33693
23-1666-P0001,,,,
23-1666-P0001,,,,
23-1666-P0001,,,,
23-1666-P0001,,,,
23-1666-P0001,,,,
23-1666-P0001,,,,
23-1666-P0001,,,,
23-0375-P0001,,,,
23-0375-P0001,,,,
23-1119-P0001,,,,
23-1119-P0001,,,,
23-0093-P0001,,,,
23-0093-P0001,,,,
25-0160-P0001,80789,56552,24237,80789
25-0160-P0001,,,,
25-0160-P0001,,,,
25-0160-P0001,,,,
25-0160-P0001,,,,
25-0160-P0001,,,,
25-0160-P0001,,,,
24-0386-P0001,4132878,3594042,538836,4132878
24-0386-P0001,,,,
24-0386-P0001,,,,
24-0386-P0001,,,,
24-0386-P0001,,,,
24-0386-P0001,,,,
24-0386-P0001,,,,
24-0386-P0001,,,,
24-0386-P0001,,,,
24-0386-P0001,,,,
24-0386-P0001,,,,
24-0386-P0001,,,,
23-0696-P0002,12100,11524,576,12100
23-0696-P0002,,,,
23-0696-P0002,,,,
23-0696-P0002,,,,
23-0696-P0002,,,,
23-0696-P0002,,,,
23-0696-P0002,,,,
23-0696-P0002,,,,
23-1613-P0001,1367777,1301311,66466,1367777
23-1613-P0001,,,,
23-1613-P0001,,,,
23-1613-P0001,,,,
23-1613-P0001,,,,
23-1613-P0001,,,,
23-1613-P0001,,,,
23-1613-P0001,,,,
23-1613-P0001,,,,
24-0890-P0001,750000,687099,62901,
24-0890-P0001,,,,
24-0890-P0001,,,,
24-0890-P0001,,,,
24-0890-P0001,,,,
24-0890-P0001,,,,
24-0890-P0001,,,,
24-0890-P0001,,,,
24-0890-P0001,,,,
24-0890-P0001,,,,
24-0890-P0001,,,,
24-0890-P0001,,,,
23-0630-P0001,,,,
23-0630-P0001,,,,
23-0342-P0001,,,,
23-0342-P0001,,,,
23-1207-P0001,,,,
23-1207-P0001,,,,
23-1950-P0001,946553,862857,83696,946453
23-1950-P0001,,,,
23-1950-P0001,,,,
23-1950-P0001,,,,
23-1950-P0001,,,,
23-1752-P0001,95661,95661,14442,95661
23-1752-P0001,,,,
23-1752-P0001,,,,
23-1752-P0001,,,,
23-1752-P0001,,,,
23-1752-P0001,,,,
23-1849-P0001,40504935,38075040,2429895,50639935
23-1849-P0001,,,,
23-1849-P0001,,,,
23-1849-P0001,,,,
23-1849-P0001,,,,
23-1849-P0001,,,,
23-1849-P0001,,,,
23-0658-P0001,,,,
23-0658-P0001,,,,
23-0189-P0001,,,,
23-0189-P0001,,,,
23-1555-P0001,60000,52558,7441,60000
23-1555-P0001,,,,
23-1555-P0001,,,,
23-1555-P0001,,,,
23-1555-P0001,,,,
23-1781-P0001,280510,200636,79874,280510
23-1781-P0001,,,,
23-1781-P0001,,,,
23-1781-P0001,,,,
23-1781-P0001,,,,
23-0115-P0001,,,,
23-0115-P0001,,,,
24-0009-P0001,490000,450000,40000,490000
24-0009-P0001,,,,
24-0009-P0001,,,,
24-0009-P0001,,,,
24-0009-P0001,,,,
24-0720-P0001,71000,71000,0,71000
24-0720-P0001,,,,
24-0720-P0001,,,,
24-0720-P0001,,,,
24-0720-P0001,,,,
24-0720-P0001,,,,
24-0720-P0001,,,,
24-0720-P0001,,,,
24-0720-P0001,,,,
24-0720-P0001,,,,
24-0284-P0001,,,,
24-0284-P0001,,,,
24-0721-P0001,3000,2500,500,3000
24-0721-P0001,,,,
24-0721-P0001,,,,
24-0721-P0001,,,,
24-0721-P0001,,,,
24-0721-P0001,,,,
24-0721-P0001,,,,
23-1090-P0001,,,,
23-1090-P0001,,,,
23-1049-P0001,,,,
23-1049-P0001,,,,
24-0335-P0001,75000,71428.57,3571.43,75000
24-0335-P0001,,,,
24-0335-P0001,,,,
24-0335-P0001,,,,
24-0335-P0001,,,,
24-0335-P0001,,,,
24-0335-P0001,,,,
24-0335-P0001,,,,
24-0335-P0001,,,,
24-0335-P0001,,,,
24-0503-P0001,,,,
24-0503-P0001,,,,
24-0503-P0001,,,,
24-0503-P0001,,,,
24-0503-P0001,,,,
24-0629-P0002,745632,635554,110078,745632
24-0629-P0002,,,,
24-0629-P0002,,,,
24-0629-P0002,,,,
24-0629-P0002,,,,
